Product Name,Region,Sales,Profit,Discount,Category,Order Date
Presstex Flexible Ring Binders,West,10.92,4.095,0.2,Office Supplies,7/30/2015
"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",West,8.82,4.0572,0.0,Office Supplies,9/16/2017
Newell 330,West,5.98,1.5548,0.0,Office Supplies,9/16/2017
"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",East,11.648,4.0768,0.2,Office Supplies,10/13/2017
"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",East,18.176,5.9072,0.2,Office Supplies,10/13/2017
Eldon Simplefile Box Office,East,59.712,5.9712,0.2,Office Supplies,10/13/2017
Avery 489,East,24.84,8.694,0.2,Office Supplies,10/13/2017
Round Ring Binders,Central,2.08,-3.432,0.8,Office Supplies,9/26/2015
Bose SoundLink Bluetooth Speaker,Central,1114.4,376.11,0.2,Technology,9/26/2015
"Bevis Round Bullnose 29"" High Table Top",West,1038.84,51.942,0.2,Furniture,11/2/2015
Easy-staple paper,West,141.76,47.844,0.2,Office Supplies,9/26/2015
Microsoft Arc Touch Mouse,West,239.8,47.96,0.2,Technology,9/26/2015
Xerox 216,West,31.104,10.8864,0.2,Office Supplies,9/26/2015
GBC VeloBinder Electric Binding Machine,South,254.058,-169.372,0.7,Office Supplies,12/18/2016
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",South,194.528,24.316,0.2,Office Supplies,12/18/2016
Premier Automatic Letter Opener,South,961.48,-204.3145,0.2,Office Supplies,12/18/2016
Advantus SlideClip Paper Clips,East,19.096,6.6836,0.2,Office Supplies,11/20/2016
Avery 512,East,18.496,6.2424,0.2,Office Supplies,11/20/2016
Logitech Wireless Gaming Headset G930,East,255.984,54.3966,0.2,Technology,11/20/2016
"Bush Westfield Collection Bookcases, Medium Cherry Finish",East,86.97,-48.7032,0.5,Furniture,11/20/2016
"Howard Miller 13"" Diameter Goldtone Round Wall Clock",West,300.416,78.8592,0.2,Furniture,12/26/2014
Global Deluxe Office Fabric Chairs,West,230.352,20.1558,0.2,Furniture,12/26/2014
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,West,218.352,-24.5646,0.2,Furniture,12/26/2014
Ibico Laser Imprintable Binding System Covers,West,78.6,-62.88,0.7,Office Supplies,12/26/2014
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",West,27.552,9.2988,0.2,Office Supplies,12/26/2014
Xerox 223,East,32.4,15.552,0.0,Office Supplies,10/28/2016
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",East,1082.48,10.8248000000001,0.0,Office Supplies,10/28/2016
Xerox 1939,East,56.91,27.3168,0.0,Office Supplies,10/28/2016
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",East,77.6,38.024,0.0,Furniture,10/28/2016
Avery Premier Heavy-Duty Binder with Round Locking Rings,East,14.28,6.5688,0.0,Office Supplies,10/28/2016
BPI Conference Tables,Central,219.075,-131.445,0.5,Furniture,11/19/2017
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,East,26.8,12.864,0.0,Furniture,5/4/2015
Newell 350,Central,9.84,2.8536,0.0,Office Supplies,12/30/2014
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",East,45.48,20.9208,0.0,Office Supplies,6/1/2014
Boston Heavy-Duty Trimline Electric Pencil Sharpeners,East,289.2,83.868,0.0,Office Supplies,6/1/2014
Faber Castell Col-Erase Pencils,South,4.89,2.0049,0.0,Office Supplies,4/15/2017
C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,West,15.136,3.5948,0.2,Furniture,9/12/2016
Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,West,466.768,52.5114,0.2,Furniture,9/12/2016
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",West,15.232,1.7136,0.2,Furniture,9/12/2016
Avery 509,West,6.264,2.0358,0.2,Office Supplies,9/12/2016
"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",East,87.54,37.6422,0.0,Furniture,9/27/2014
AT&T 1070 Corded Phone,South,178.384,22.298,0.2,Technology,8/9/2014
Xerox 21,South,15.552,5.4432,0.2,Office Supplies,8/9/2014
"Boston School Pro Electric Pencil Sharpener, 1670",East,99.136,8.6744,0.2,Office Supplies,12/28/2014
DMI Arturo Collection Mission-style Design Wood Chair,East,135.882,24.1568,0.1,Furniture,11/4/2014
Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,East,3991.98,1995.99,0.0,Technology,11/4/2014
Panasonic Kx-TS550,East,275.94,80.0226,0.0,Technology,11/4/2014
NETGEAR N750 Dual Band Wi-Fi Gigabit Router,East,360.0,129.6,0.0,Technology,11/4/2014
"Trav-L-File Heavy-Duty Shuttle II, Black",East,43.57,13.071,0.0,Office Supplies,11/4/2014
OIC Binder Clips,West,7.16,3.58,0.0,Office Supplies,9/19/2014
Ibico Laser Imprintable Binding System Covers,West,251.52,81.744,0.2,Office Supplies,4/23/2016
Logitech Wireless Headset h800,West,99.99,34.9965,0.0,Technology,4/23/2016
Telescoping Adjustable Floor Lamp,South,15.992,0.999499999999999,0.2,Furniture,11/3/2017
Aastra 57i VoIP phone,East,290.898,-67.8762,0.4,Technology,8/30/2016
"File Shuttle II and Handi-File, Black",East,54.224,3.389,0.2,Office Supplies,8/30/2016
Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,East,786.744,-258.5016,0.3,Furniture,8/30/2016
Round Specialty Laser Printer Labels,East,100.24,33.831,0.2,Office Supplies,8/30/2016
GBC Premium Transparent Covers with Diagonal Lined Pattern,East,37.764,-27.6936,0.7,Office Supplies,8/30/2016
AT&T 841000 Phone,East,82.8,-20.7,0.4,Technology,4/25/2016
Ibico Recycled Grain-Textured Covers,East,20.724,-13.816,0.7,Office Supplies,4/25/2016
Wilson Jones Custom Binder Spines & Labels,East,4.896,-3.4272,0.7,Office Supplies,4/25/2016
Storex Dura Pro Binders,West,4.752,1.6038,0.2,Office Supplies,9/1/2015
Hewlett Packard LaserJet 3310 Copier,West,959.984,335.9944,0.2,Technology,9/1/2015
Avery Non-Stick Binders,West,14.368,4.49,0.2,Office Supplies,9/1/2015
Tuff Stuff Recycled Round Ring Binders,West,7.712,2.7956,0.2,Office Supplies,7/12/2014
Hon 5100 Series Wood Tables,West,698.352,-17.4588000000001,0.2,Furniture,7/12/2014
"OIC Binder Clips, Mini, 1/4"" Capacity, Black",West,4.96,2.3312,0.0,Office Supplies,6/22/2015
Newell 314,East,17.856,1.116,0.2,Office Supplies,4/13/2014
Fellowes PB200 Plastic Comb Binding Machine,East,509.97,-407.976,0.7,Office Supplies,4/13/2014
Staples,East,30.992,10.0724,0.2,Office Supplies,4/13/2014
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",East,71.928,8.39159999999999,0.4,Technology,4/13/2014
Fellowes Super Stor/Drawer,Central,88.8,-2.22000000000001,0.2,Office Supplies,12/20/2015
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,West,47.976,4.7976,0.2,Technology,6/15/2017
"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",East,7.56,3.0996,0.0,Office Supplies,7/8/2017
Easy-staple paper,East,24.56,11.5432,0.0,Office Supplies,7/8/2017
"BIC Brite Liner Highlighters, Chisel Tip",East,12.96,4.1472,0.0,Office Supplies,7/8/2017
Sabrent 4-Port USB 2.0 Hub,East,6.79,2.3086,0.0,Technology,9/1/2016
Xerox 1881,East,24.56,11.5432,0.0,Office Supplies,9/1/2016
Acco Hanging Data Binders,East,3.048,1.0668,0.2,Office Supplies,9/1/2016
Xerox 1881,East,49.12,23.0864,0.0,Office Supplies,9/1/2016
GBC DocuBind P400 Electric Binding System,East,4355.168,1415.4296,0.2,Office Supplies,9/1/2016
Sauder Barrister Bookcases,East,388.704,-4.8588,0.2,Furniture,4/8/2016
"#10 Gummed Flap White Envelopes, 100/Box",East,8.26,3.7996,0.0,Office Supplies,4/8/2016
"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",East,17.04,6.9864,0.0,Office Supplies,4/8/2016
"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",East,34.4,15.824,0.0,Office Supplies,4/8/2016
Southworth 25% Cotton Linen-Finish Paper & Envelopes,South,36.24,11.325,0.2,Office Supplies,4/23/2016
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,South,647.84,168.4384,0.0,Office Supplies,3/8/2017
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",South,20.7,9.936,0.0,Office Supplies,3/8/2017
"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",East,20.7,9.936,0.0,Office Supplies,9/25/2017
Global Ergonomic Managers Chair,East,488.646,86.8704,0.1,Furniture,9/25/2017
Newell 333,East,5.56,1.4456,0.0,Office Supplies,9/25/2017
Eldon Wave Desk Accessories,East,47.12,20.7328,0.0,Furniture,9/25/2017
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",West,211.96,8.47839999999999,0.0,Office Supplies,9/24/2014
Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,East,23.2,10.44,0.0,Office Supplies,10/21/2016
Staple remover,East,7.36,0.1472,0.0,Office Supplies,10/21/2016
Pizazz Global Quick File,East,104.79,29.3412,0.0,Office Supplies,10/21/2016
"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",East,1043.92,271.4192,0.0,Furniture,10/21/2016
Xerox 1930,Central,25.92,9.396,0.2,Office Supplies,5/29/2017
File Shuttle I and Handi-File,Central,53.424,4.6746,0.2,Office Supplies,5/29/2017
Wilson Jones Custom Binder Spines & Labels,West,8.16,-5.712,0.7,Office Supplies,7/23/2014
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,West,1023.936,179.1888,0.2,Technology,7/23/2014
Newell 324,West,9.24,0.924,0.2,Office Supplies,7/23/2014
Microsoft Natural Keyboard Elite,West,479.04,-29.94,0.2,Technology,7/23/2014
Xerox 1960,Central,99.136,30.98,0.2,Office Supplies,9/28/2016
"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",East,1488.424,-297.6848,0.3,Furniture,8/27/2017
Holmes Odor Grabber,Central,8.652,-20.3322,0.8,Office Supplies,4/28/2015
Akro-Mils 12-Gallon Tote,Central,23.832,2.6811,0.2,Office Supplies,4/28/2015
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Central,12.176,-18.8728,0.8,Office Supplies,4/28/2015
Southworth Structures Collection,West,50.96,25.48,0.0,Office Supplies,10/28/2016
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",West,49.536,17.3376,0.2,Office Supplies,10/28/2016
Sony 32GB Class 10 Micro SDHC R40 Memory Card,Central,41.9,8.799,0.0,Technology,6/26/2015
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",South,375.4575,-157.0095,0.45,Furniture,11/27/2015
Logitech Media Keyboard K200,South,83.976,-1.04970000000001,0.2,Technology,11/27/2015
Lexmark MarkNet N8150 Wireless Print Server,East,482.34,-337.638,0.7,Technology,12/3/2015
3M Hangers With Command Adhesive,East,2.96,0.777,0.2,Furniture,12/3/2015
Crayola Colored Pencils,East,2.624,0.4264,0.2,Office Supplies,11/24/2014
"Angle-D Binders with Locking Rings, Label Holders",East,23.36,7.884,0.2,Office Supplies,12/11/2017
Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,East,39.98,13.5932,0.0,Technology,12/11/2017
Nortel Meridian M3904 Professional Digital phone,West,246.384,27.7182,0.2,Technology,9/21/2014
Canon PC1080F Personal Copier,West,1799.97,701.9883,0.0,Technology,9/21/2014
Wilson Jones Century Plastic Molded Ring Binders,Central,12.462,-20.5623,0.8,Office Supplies,6/7/2014
Tuf-Vin Binders,West,75.792,25.5798,0.2,Office Supplies,6/30/2017
2300 Heavy-Duty Transfer File Systems by Perma,East,49.96,9.4924,0.0,Office Supplies,10/17/2017
Xerox 1958,East,12.96,6.2208,0.0,Office Supplies,10/17/2017
"Acme 10"" Easy Grip Assistive Scissors",Central,70.12,21.036,0.0,Office Supplies,10/31/2015
Super Decoflex Portable Personal File,Central,35.952,3.5952,0.2,Office Supplies,9/8/2016
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Central,2396.2656,-317.1528,0.32,Furniture,9/8/2016
"Contico 72""H Heavy-Duty Storage System",Central,131.136,-32.784,0.2,Office Supplies,9/8/2016
Sony 64GB Class 10 Micro SDHC R40 Memory Card,Central,57.584,0.719799999999999,0.2,Technology,9/8/2016
Xerox 1974,South,9.568,3.4684,0.2,Office Supplies,12/24/2014
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",South,39.072,9.768,0.2,Office Supplies,4/16/2014
Staple holder,East,35.91,9.6957,0.0,Office Supplies,12/24/2017
Sony 64GB Class 10 Micro SDHC R40 Memory Card,West,179.95,37.7895,0.0,Technology,12/8/2017
Sharp AL-1530CS Digital Copier,West,1199.976,434.9913,0.2,Technology,12/8/2017
"Wirebound Message Book, 4 per Page",West,27.15,13.3035,0.0,Office Supplies,12/8/2017
"Bevis Round Conference Table Top, X-Base",West,1004.024,-112.9527,0.2,Furniture,12/8/2017
"Wirebound Service Call Books, 5 1/2"" x 4""",West,9.68,4.6464,0.0,Office Supplies,12/8/2017
Self-Adhesive Removable Labels,West,28.35,13.608,0.0,Office Supplies,12/8/2017
Xerox 1908,West,55.98,27.4302,0.0,Office Supplies,12/8/2017
O'Sullivan 4-Shelf Bookcase in Odessa Pine,West,1336.829,31.4548,0.15,Furniture,12/8/2017
Novimex High-Tech Fabric Mesh Task Chair,West,113.568,-18.4548,0.2,Furniture,12/8/2017
Xerox 191,West,139.86,65.7342,0.0,Office Supplies,11/3/2017
Global Deluxe Office Fabric Chairs,West,307.136,26.8744,0.2,Furniture,11/3/2017
Bulldog Vacuum Base Pencil Sharpener,West,95.92,25.8984,0.0,Office Supplies,6/24/2017
Bevis Steel Folding Chairs,West,383.8,38.38,0.2,Furniture,4/14/2016
Xerox 1987,South,5.78,2.8322,0.0,Office Supplies,11/6/2017
American Pencil,West,9.32,2.7028,0.0,Office Supplies,3/4/2017
"White Envelopes, White Envelopes with Clear Poly Window",West,15.25,7.015,0.0,Office Supplies,3/4/2017
KeyTronic 6101 Series - Keyboard - Black,West,196.752,56.5662,0.2,Technology,6/22/2014
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",East,56.56,14.7056,0.0,Furniture,10/19/2017
Crate-A-Files,East,32.7,8.502,0.0,Office Supplies,10/19/2017
Hon Multipurpose Stacking Arm Chairs,South,866.4,225.264,0.0,Furniture,8/21/2017
Coloredge Poster Frame,Central,28.4,11.076,0.0,Furniture,11/23/2017
GBC VeloBinder Manual Binding System,Central,287.92,138.2016,0.0,Office Supplies,11/23/2017
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",East,69.99,30.0957,0.0,Technology,9/12/2014
Design Ebony Sketching Pencil,Central,6.672,0.5004,0.2,Office Supplies,10/1/2017
GBC ProClick 150 Presentation Binding System,South,189.588,-145.3508,0.7,Office Supplies,4/15/2016
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,South,408.744,76.6395,0.2,Technology,4/15/2016
Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,South,291.96,54.7425,0.2,Technology,4/15/2016
Woodgrain Magazine Files by Perma,South,4.768,-0.774800000000001,0.2,Office Supplies,4/15/2016
Letter Size Cart,East,714.3,207.147,0.0,Office Supplies,6/6/2016
Insertable Tab Post Binder Dividers,South,4.812,-3.6892,0.7,Office Supplies,12/19/2014
Belkin QODE FastFit Bluetooth Keyboard,South,247.8,-18.585,0.2,Technology,12/19/2014
"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Central,1007.979,43.1991,0.3,Technology,6/12/2016
Xerox 1908,Central,313.488,113.6394,0.2,Office Supplies,6/12/2016
Xerox 1897,Central,31.872,11.5536,0.2,Office Supplies,9/15/2017
Global Deluxe Steno Chair,East,207.846,2.30939999999999,0.1,Furniture,1/20/2017
Aluminum Document Frame,Central,12.22,3.666,0.0,Furniture,9/5/2016
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Central,194.94,23.3928,0.0,Office Supplies,9/5/2016
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Central,70.95,20.5755,0.0,Office Supplies,9/5/2016
"Xerox Color Copier Paper, 11"" x 17"", Ream",Central,91.36,42.0256,0.0,Office Supplies,9/5/2016
Office Star - Ergonomically Designed Knee Chair,Central,242.94,29.1528,0.0,Furniture,9/5/2016
Avery 520,Central,22.05,10.584,0.0,Office Supplies,9/5/2016
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Central,2.91,1.3677,0.0,Furniture,3/20/2017
Newell 345,East,59.52,15.4752,0.0,Office Supplies,4/1/2016
Fellowes Bankers Box Recycled Super Stor/Drawer,East,161.94,9.71639999999999,0.0,Office Supplies,4/1/2016
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,East,263.88,71.2476,0.0,Office Supplies,4/1/2016
50 Colored Long Pencils,East,30.48,7.9248,0.0,Office Supplies,4/1/2016
Newell 342,East,9.84,2.8536,0.0,Office Supplies,4/1/2016
Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,East,35.12,9.1312,0.0,Technology,4/1/2016
Chromcraft Rectangular Conference Tables,East,284.364,-75.8304000000001,0.4,Furniture,10/20/2017
Deluxe Rollaway Locking File with Drawer,East,665.408,66.5408,0.2,Office Supplies,10/20/2017
Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Central,63.88,24.9132,0.0,Technology,12/13/2016
"Global Geo Office Task Chair, Gray",West,129.568,-24.294,0.2,Furniture,2/12/2014
Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Central,747.558,-96.1146000000001,0.3,Furniture,9/26/2016
Staple envelope,Central,8.928,3.348,0.2,Office Supplies,9/26/2016
3M Office Air Cleaner,West,103.92,36.372,0.0,Office Supplies,12/15/2015
Logitech G700s Rechargeable Gaming Mouse,West,899.91,377.9622,0.0,Technology,12/15/2015
Acco D-Ring Binder w/DublLock,West,51.312,18.6006,0.2,Office Supplies,12/15/2015
Eldon Wave Desk Accessories,West,23.56,7.068,0.2,Furniture,4/22/2016
Bush Advantage Collection Racetrack Conference Table,West,1272.63,-814.4832,0.5,Furniture,4/22/2016
Poly Designer Cover & Back,West,28.485,-20.889,0.7,Office Supplies,4/22/2016
Premier Electric Letter Opener,West,185.376,-34.758,0.2,Office Supplies,4/22/2016
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",West,78.272,5.8704,0.2,Office Supplies,4/22/2016
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Central,254.744,-312.0614,0.6,Furniture,1/17/2015
Bush Mission Pointe Library,Central,205.3328,-36.2352,0.32,Furniture,3/31/2017
Cardinal Hold-It CD Pocket,Central,4.788,-7.9002,0.8,Office Supplies,12/16/2016
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",East,55.48,26.6304,0.0,Office Supplies,12/20/2015
SAFCO Boltless Steel Shelving,West,340.92,3.40919999999998,0.0,Office Supplies,11/9/2014
"Sauder Mission Library with Doors, Fruitwood Finish",West,222.666,10.4784,0.15,Furniture,11/9/2014
Samsung Galaxy Note 3,West,703.968,87.9959999999999,0.2,Technology,11/9/2014
"Decoflex Hanging Personal Folder File, Blue",West,92.52,24.9804,0.0,Office Supplies,11/9/2014
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",West,62.65,28.819,0.0,Office Supplies,11/9/2014
Xerox 1912,West,94.85,45.528,0.0,Office Supplies,11/9/2014
Cisco SPA525G2 IP Phone - Wireless,West,95.76,7.182,0.2,Technology,7/12/2016
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,East,40.2,19.296,0.0,Furniture,10/27/2016
Prang Colored Pencils,East,14.7,6.615,0.0,Office Supplies,6/26/2016
"Fellowes Strictly Business Drawer File, Letter/Legal Size",East,704.25,84.51,0.0,Office Supplies,6/26/2016
Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,West,9.09,1.9089,0.0,Technology,10/6/2014
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",East,5.96,1.6688,0.0,Office Supplies,7/22/2014
Logitech G602 Wireless Gaming Mouse,East,159.98,57.5928,0.0,Technology,7/22/2014
Alphabetical Labels for Top Tab Filing,West,29.6,14.8,0.0,Office Supplies,6/10/2017
O'Sullivan Living Dimensions 2-Shelf Bookcases,West,514.165,-30.245,0.15,Furniture,6/10/2017
iHome FM Clock Radio with Lightning Dock,West,279.96,17.4975,0.2,Technology,6/10/2017
Apple iPhone 5S,Central,2735.952,341.994,0.2,Technology,10/29/2014
Square Credit Card Reader,Central,7.992,0.5994,0.2,Technology,6/9/2014
Logitech M510 Wireless Mouse,Central,63.984,10.3974,0.2,Technology,6/9/2014
Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Central,70.368,6.1572,0.2,Office Supplies,6/9/2014
Fellowes Officeware Wire Shelving,East,449.15,8.98299999999999,0.0,Office Supplies,9/14/2014
Colored Envelopes,East,11.07,5.0922,0.0,Office Supplies,9/14/2014
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,West,93.98,13.1572,0.0,Technology,5/9/2016
Balt Solid Wood Rectangular Table,South,189.882,-94.941,0.4,Furniture,3/18/2016
"Strathmore #10 Envelopes, Ultimate White",South,105.42,51.6558,0.0,Office Supplies,12/27/2015
Clear Mylar Reinforcing Strips,West,119.616,40.3704,0.2,Office Supplies,7/25/2016
"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",West,255.76,81.8432,0.0,Furniture,7/25/2016
DMI Arturo Collection Mission-style Design Wood Chair,West,241.568,18.1176,0.2,Furniture,7/25/2016
Deflect-O Glasstique Clear Desk Accessories,West,69.3,22.869,0.0,Furniture,7/25/2016
Vinyl Sectional Post Binders,West,22.62,-15.08,0.7,Office Supplies,5/30/2016
